elemID,permission,layout_width,layout_height,textColor,text,textSize,src_image_text,background_image_text
shopWallMobbDollsLayout,WAKE_LOCK,,,,,,,
shopWallMobbDollsLayout,READ_PHONE_STATE,,,,,,,
shopWallMobbDollsLayout,INTERNET,,,,,,,
signupWithoutFB,GET_ACCOUNTS,wrap_content,wrap_content,#ffffffff,@string/signup_button_classic,20.0sp,,
signupWithFB,GET_ACCOUNTS,wrap_content,wrap_content,#ffffffff,@string/signup_button_fb,16.0sp,,f
backbtn_dialog,WAKE_LOCK,wrap_content,wrap_content,,,,,
restartbtn_dialog,WAKE_LOCK,wrap_content,wrap_content,,,,,
diandong_AD,BROADCAST_STICKY,fill_parent,wrap_content,,,,,
play,BROADCAST_STICKY,wrap_content,wrap_content,,,,,
levelplaybt,GET_TASKS,wrap_content,wrap_content,,,,,
levelplaybt,VIBRATE,wrap_content,wrap_content,,,,,
levelplaybt,BROADCAST_STICKY,wrap_content,wrap_content,,,,,
levelplaybt,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,,
levelplaybt,ACCESS_COARSE_LOCATION,wrap_content,wrap_content,,,,,
levelplaybt,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,,
levelplaybt,WAKE_LOCK,wrap_content,wrap_content,,,,,
levelplaybt,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
levelplaybt,ACCESS_WIFI_STATE,wrap_content,wrap_content,,,,,
levelplaybt,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,,
levelplaybt,READ_PHONE_STATE,wrap_content,wrap_content,,,,,
levelplaybt,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
levelplaybt,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,,
levelplaybt,WAKE_LOCK,wrap_content,wrap_content,,,,,
levelplaybt,INTERNET,wrap_content,wrap_content,,,,,
play_aboutbtn,GET_TASKS,wrap_content,wrap_content,,,,1,
play_aboutbtn,VIBRATE,wrap_content,wrap_content,,,,1,
play_aboutbtn,BLUETOOTH,wrap_content,wrap_content,,,,1,
play_aboutbtn,BROADCAST_STICKY,wrap_content,wrap_content,,,,1,
play_aboutbtn,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,1,
play_aboutbtn,ACCESS_COARSE_LOCATION,wrap_content,wrap_content,,,,1,
play_aboutbtn,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,1,
play_aboutbtn,BLUETOOTH,wrap_content,wrap_content,,,,1,
play_aboutbtn,WAKE_LOCK,wrap_content,wrap_content,,,,1,
play_aboutbtn,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,1,
play_aboutbtn,ACCESS_WIFI_STATE,wrap_content,wrap_content,,,,1,
play_aboutbtn,CHANGE_WIFI_STATE,wrap_content,wrap_content,,,,1,
play_aboutbtn,ACCESS_WIFI_STATE,wrap_content,wrap_content,,,,1,
play_aboutbtn,READ_HISTORY_BOOKMARKS,wrap_content,wrap_content,,,,1,
play_aboutbtn,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,1,
play_aboutbtn,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,1,
play_aboutbtn,READ_PHONE_STATE,wrap_content,wrap_content,,,,1,
play_aboutbtn,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,1,
play_aboutbtn,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,1,
play_aboutbtn,READ_PHONE_STATE,wrap_content,wrap_content,,,,1,
play_aboutbtn,WAKE_LOCK,wrap_content,wrap_content,,,,1,
play_aboutbtn,INTERNET,wrap_content,wrap_content,,,,1,
button_refresh,VIBRATE,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
button_refresh,BROADCAST_STICKY,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
button_refresh,ACCESS_FINE_LOCATION,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
button_refresh,ACCESS_COARSE_LOCATION,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
button_refresh,ACCESS_FINE_LOCATION,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
button_refresh,WAKE_LOCK,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
button_refresh,ACCESS_NETWORK_STATE,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
button_refresh,ACCESS_WIFI_STATE,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
button_refresh,ACCESS_FINE_LOCATION,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
button_refresh,READ_PHONE_STATE,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
button_refresh,ACCESS_NETWORK_STATE,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
button_refresh,INTERNET,75.0dip,fill_parent,@drawable/black,@string/refresh,14.0sp,,
button_refresh,VIBRATE,,,,,,,
button_refresh,BROADCAST_STICKY,,,,,,,
button_refresh,ACCESS_FINE_LOCATION,,,,,,,
button_refresh,WAKE_LOCK,,,,,,,
button_refresh,ACCESS_NETWORK_STATE,,,,,,,
button_refresh,ACCESS_WIFI_STATE,,,,,,,
button_refresh,ACCESS_FINE_LOCATION,,,,,,,
button_refresh,READ_PHONE_STATE,,,,,,,
button_refresh,ACCESS_NETWORK_STATE,,,,,,,
button_refresh,INTERNET,,,,,,,
button_clearall,GET_ACCOUNTS,0.0dip,45.0dip,@drawable/black,@string/clear_all,20.0sp,,
main,KILL_BACKGROUND_PROCESSES,wrap_content,wrap_content,,,,,
cpu_used,GET_ACCOUNTS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,BLUETOOTH_ADMIN,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,READ_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,CHANGE_WIFI_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,WRITE_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,GET_ACCOUNTS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,READ_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,GET_ACCOUNTS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,READ_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,BLUETOOTH_ADMIN,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,WRITE_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,CHANGE_WIFI_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,BLUETOOTH,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,WAKE_LOCK,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,GET_ACCOUNTS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,GET_TASKS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,VIBRATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,BLUETOOTH_ADMIN,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,READ_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,BROADCAST_STICKY,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,ACCESS_FINE_LOCATION,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,ACCESS_COARSE_LOCATION,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,ACCESS_FINE_LOCATION,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,BLUETOOTH,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,WAKE_LOCK,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,ACCESS_WIFI_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,CHANGE_WIFI_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,ACCESS_WIFI_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,READ_HISTORY_BOOKMARKS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,WRITE_SETTINGS,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,ACCESS_FINE_LOCATION,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,READ_PHONE_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,ACCESS_NETWORK_STATE,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,WAKE_LOCK,wrap_content,wrap_content,@color/blue2,,12.0sp,,
cpu_used,INTERNET,wrap_content,wrap_content,@color/blue2,,12.0sp,,
button_memory_more,READ_PHONE_STATE,0.0dip,wrap_content,@drawable/black,@string/memory_more,14.0sp,,
button_memory_more,ACCESS_NETWORK_STATE,0.0dip,wrap_content,@drawable/black,@string/memory_more,14.0sp,,
button_scanner,VIBRATE,,,,,,,
button_scanner,BROADCAST_STICKY,,,,,,,
button_scanner,ACCESS_FINE_LOCATION,,,,,,,
button_scanner,ACCESS_NETWORK_STATE,,,,,,,
button_scanner,ACCESS_WIFI_STATE,,,,,,,
button_scanner,ACCESS_FINE_LOCATION,,,,,,,
button_scanner,READ_PHONE_STATE,,,,,,,
button_scanner,ACCESS_NETWORK_STATE,,,,,,,
button_scanner,INTERNET,,,,,,,
backupbutton,VIBRATE,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
backupbutton,BROADCAST_STICKY,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
backupbutton,ACCESS_FINE_LOCATION,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
backupbutton,WAKE_LOCK,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
backupbutton,ACCESS_NETWORK_STATE,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
backupbutton,ACCESS_WIFI_STATE,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
backupbutton,ACCESS_FINE_LOCATION,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
backupbutton,READ_PHONE_STATE,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
backupbutton,ACCESS_NETWORK_STATE,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
backupbutton,INTERNET,0.0dip,fill_parent,@drawable/black,@string/back_up_all,13.0sp,,
button_apk,VIBRATE,,,,,,,
button_apk,BROADCAST_STICKY,,,,,,,
button_apk,ACCESS_FINE_LOCATION,,,,,,,
button_apk,ACCESS_NETWORK_STATE,,,,,,,
button_apk,ACCESS_WIFI_STATE,,,,,,,
button_apk,ACCESS_FINE_LOCATION,,,,,,,
button_apk,READ_PHONE_STATE,,,,,,,
button_apk,ACCESS_NETWORK_STATE,,,,,,,
button_apk,INTERNET,,,,,,,
button_music,VIBRATE,,,,,,,
button_music,BROADCAST_STICKY,,,,,,,
button_music,ACCESS_FINE_LOCATION,,,,,,,
button_music,ACCESS_NETWORK_STATE,,,,,,,
button_music,ACCESS_WIFI_STATE,,,,,,,
button_music,ACCESS_FINE_LOCATION,,,,,,,
button_music,READ_PHONE_STATE,,,,,,,
button_music,ACCESS_NETWORK_STATE,,,,,,,
button_music,INTERNET,,,,,,,
button_video,VIBRATE,,,,,,,
button_video,BROADCAST_STICKY,,,,,,,
button_video,ACCESS_FINE_LOCATION,,,,,,,
button_video,ACCESS_NETWORK_STATE,,,,,,,
button_video,ACCESS_WIFI_STATE,,,,,,,
button_video,ACCESS_FINE_LOCATION,,,,,,,
button_video,READ_PHONE_STATE,,,,,,,
button_video,ACCESS_NETWORK_STATE,,,,,,,
button_video,INTERNET,,,,,,,
button_image,VIBRATE,,,,,,,
button_image,BROADCAST_STICKY,,,,,,,
button_image,ACCESS_FINE_LOCATION,,,,,,,
button_image,ACCESS_NETWORK_STATE,,,,,,,
button_image,ACCESS_WIFI_STATE,,,,,,,
button_image,ACCESS_FINE_LOCATION,,,,,,,
button_image,READ_PHONE_STATE,,,,,,,
button_image,ACCESS_NETWORK_STATE,,,,,,,
button_image,INTERNET,,,,,,,
descr_view,GET_ACCOUNTS,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,GET_TASKS,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,VIBRATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,BLUETOOTH_ADMIN,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,READ_SYNC_SETTINGS,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,WRITE_SYNC_SETTINGS,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,BROADCAST_STICKY,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,ACCESS_FINE_LOCATION,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,ACCESS_COARSE_LOCATION,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,ACCESS_FINE_LOCATION,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,BLUETOOTH,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,WAKE_LOCK,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,ACCESS_NETWORK_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,ACCESS_WIFI_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,CHANGE_WIFI_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,ACCESS_WIFI_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,READ_HISTORY_BOOKMARKS,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,WRITE_SETTINGS,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,ACCESS_FINE_LOCATION,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,ACCESS_NETWORK_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,READ_PHONE_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,ACCESS_NETWORK_STATE,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,WAKE_LOCK,fill_parent,wrap_content,#ffffffff,,14.0sp,,
descr_view,INTERNET,fill_parent,wrap_content,#ffffffff,,14.0sp,,
link,WRITE_SETTINGS,fill_parent,,,,,,
clicable_right,GET_ACCOUNTS,wrap_content,wrap_content,,,,,
clicable_right,BLUETOOTH_ADMIN,wrap_content,wrap_content,,,,,
clicable_right,READ_SYNC_SETTINGS,wrap_content,wrap_content,,,,,
clicable_right,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,,,,,
clicable_right,BLUETOOTH,wrap_content,wrap_content,,,,,
clicable_right,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
clicable_right,CHANGE_WIFI_STATE,wrap_content,wrap_content,,,,,
clicable_right,WRITE_SETTINGS,wrap_content,wrap_content,,,,,
clicable_right,GET_ACCOUNTS,wrap_content,wrap_content,,,,,
clicable_right,BLUETOOTH_ADMIN,wrap_content,wrap_content,,,,,
clicable_right,READ_SYNC_SETTINGS,wrap_content,wrap_content,,,,,
clicable_right,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,,,,,
clicable_right,BLUETOOTH,wrap_content,wrap_content,,,,,
clicable_right,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
clicable_right,CHANGE_WIFI_STATE,wrap_content,wrap_content,,,,,
clicable_right,WRITE_SETTINGS,wrap_content,wrap_content,,,,,
switchable_slider_view,GET_ACCOUNTS,wrap_content,wrap_content,,,,,
switchable_slider_view,BLUETOOTH_ADMIN,wrap_content,wrap_content,,,,,
switchable_slider_view,READ_SYNC_SETTINGS,wrap_content,wrap_content,,,,,
switchable_slider_view,WRITE_SYNC_SETTINGS,wrap_content,wrap_content,,,,,
switchable_slider_view,BLUETOOTH,wrap_content,wrap_content,,,,,
switchable_slider_view,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
switchable_slider_view,CHANGE_WIFI_STATE,wrap_content,wrap_content,,,,,
switchable_slider_view,WRITE_SETTINGS,wrap_content,wrap_content,,,,,
plug_item_iv,GET_TASKS,wrap_content,wrap_content,,,,,
plug_item_iv,VIBRATE,wrap_content,wrap_content,,,,,
plug_item_iv,BROADCAST_STICKY,wrap_content,wrap_content,,,,,
plug_item_iv,ACCESS_FINE_LOCATION,wrap_content,wrap_content,,,,,
plug_item_iv,WAKE_LOCK,wrap_content,wrap_content,,,,,
plug_item_iv,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
plug_item_iv,ACCESS_WIFI_STATE,wrap_content,wrap_content,,,,,
plug_item_iv,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
plug_item_iv,SEND_SMS,wrap_content,wrap_content,,,,,
plug_item_iv,READ_PHONE_STATE,wrap_content,wrap_content,,,,,
plug_item_iv,INTERNET,wrap_content,wrap_content,,,,,
body,ACCESS_NETWORK_STATE,wrap_content,wrap_content,,,,,
body,SEND_SMS,wrap_content,wrap_content,,,,,
topLayout,GET_TASKS,wrap_content,fill_parent,,,,,
topLayout,VIBRATE,wrap_content,fill_parent,,,,,
topLayout,BROADCAST_STICKY,wrap_content,fill_parent,,,,,
topLayout,ACCESS_FINE_LOCATION,wrap_content,fill_parent,,,,,
topLayout,WAKE_LOCK,wrap_content,fill_parent,,,,,
topLayout,ACCESS_NETWORK_STATE,wrap_content,fill_parent,,,,,
topLayout,ACCESS_WIFI_STATE,wrap_content,fill_parent,,,,,
topLayout,WRITE_SETTINGS,wrap_content,fill_parent,,,,,
topLayout,READ_PHONE_STATE,wrap_content,fill_parent,,,,,
topLayout,INTERNET,wrap_content,fill_parent,,,,,
topLayout,GET_TASKS,wrap_content,fill_parent,,,,,
topLayout,VIBRATE,wrap_content,fill_parent,,,,,
topLayout,BROADCAST_STICKY,wrap_content,fill_parent,,,,,
topLayout,ACCESS_FINE_LOCATION,wrap_content,fill_parent,,,,,
topLayout,WAKE_LOCK,wrap_content,fill_parent,,,,,
topLayout,ACCESS_NETWORK_STATE,wrap_content,fill_parent,,,,,
topLayout,ACCESS_WIFI_STATE,wrap_content,fill_parent,,,,,
topLayout,WRITE_SETTINGS,wrap_content,fill_parent,,,,,
topLayout,READ_PHONE_STATE,wrap_content,fill_parent,,,,,
topLayout,INTERNET,wrap_content,fill_parent,,,,,
adlayout,GET_TASKS,fill_parent,wrap_content,,,,,
adlayout,VIBRATE,fill_parent,wrap_content,,,,,
adlayout,BROADCAST_STICKY,fill_parent,wrap_content,,,,,
adlayout,ACCESS_FINE_LOCATION,fill_parent,wrap_content,,,,,
adlayout,WAKE_LOCK,fill_parent,wrap_content,,,,,
adlayout,ACCESS_NETWORK_STATE,fill_parent,wrap_content,,,,,
adlayout,ACCESS_WIFI_STATE,fill_parent,wrap_content,,,,,
adlayout,READ_PHONE_STATE,fill_parent,wrap_content,,,,,
adlayout,INTERNET,fill_parent,wrap_content,,,,,
tab2,GET_TASKS,fill_parent,fill_parent,#ffffffff,,14.0dip,,
tab2,VIBRATE,fill_parent,fill_parent,#ffffffff,,14.0dip,,
tab2,BROADCAST_STICKY,fill_parent,fill_parent,#ffffffff,,14.0dip,,
tab2,ACCESS_FINE_LOCATION,fill_parent,fill_parent,#ffffffff,,14.0dip,,
tab2,WAKE_LOCK,fill_parent,fill_parent,#ffffffff,,14.0dip,,
tab2,ACCESS_NETWORK_STATE,fill_parent,fill_parent,#ffffffff,,14.0dip,,
tab2,ACCESS_WIFI_STATE,fill_parent,fill_parent,#ffffffff,,14.0dip,,
tab2,READ_PHONE_STATE,fill_parent,fill_parent,#ffffffff,,14.0dip,,
tab2,INTERNET,fill_parent,fill_parent,#ffffffff,,14.0dip,,
pager,GET_TASKS,fill_parent,0.0dip,,,,,
pager,VIBRATE,fill_parent,0.0dip,,,,,
pager,BROADCAST_STICKY,fill_parent,0.0dip,,,,,
pager,ACCESS_FINE_LOCATION,fill_parent,0.0dip,,,,,
pager,WAKE_LOCK,fill_parent,0.0dip,,,,,
pager,ACCESS_NETWORK_STATE,fill_parent,0.0dip,,,,,
pager,ACCESS_WIFI_STATE,fill_parent,0.0dip,,,,,
pager,READ_PHONE_STATE,fill_parent,0.0dip,,,,,
pager,INTERNET,fill_parent,0.0dip,,,,,
